"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
661,235,"TUR","Turkey",56,"Manisa",661,"Köprübasi","District","District",NA,NA
662,235,"TUR","Turkey",56,"Manisa",662,"Kula","District","District",NA,NA
663,235,"TUR","Turkey",56,"Manisa",663,"Merkez","District","District",NA,"Manisa Merkezi
 Merkezi"
664,235,"TUR","Turkey",56,"Manisa",664,"Salihli","District","District",NA,NA
665,235,"TUR","Turkey",56,"Manisa",665,"Sarigöl","District","District",NA,NA
666,235,"TUR","Turkey",56,"Manisa",666,"Saruhanli","District","District",NA,NA
667,235,"TUR","Turkey",56,"Manisa",667,"Selendi","District","District",NA,NA
668,235,"TUR","Turkey",56,"Manisa",668,"Soma","District","District",NA,NA
669,235,"TUR","Turkey",56,"Manisa",669,"Turgutlu","District","District",NA,NA
670,235,"TUR","Turkey",57,"Mardin",670,"Ömerli","District","District",NA,NA
671,235,"TUR","Turkey",57,"Mardin",671,"Dargeçit","District","District",NA,NA
672,235,"TUR","Turkey",57,"Mardin",672,"Derik","District","District",NA,NA
673,235,"TUR","Turkey",57,"Mardin",673,"Kiziltepe","District","District",NA,NA
674,235,"TUR","Turkey",57,"Mardin",674,"Mazidagi","District","District",NA,NA
675,235,"TUR","Turkey",57,"Mardin",675,"Merkez
","District","District",NA,"Mardin Merkez"
676,235,"TUR","Turkey",57,"Mardin",676,"Midyat","District","District",NA,NA
677,235,"TUR","Turkey",57,"Mardin",677,"Nusaybin","District","District",NA,NA
678,235,"TUR","Turkey",57,"Mardin",678,"Savur","District","District",NA,NA
679,235,"TUR","Turkey",57,"Mardin",679,"Yesilli","District","District",NA,NA
680,235,"TUR","Turkey",58,"Mersin",680,"Çamliyayla","District","District",NA,NA
681,235,"TUR","Turkey",58,"Mersin",681,"Anamur","District","District",NA,NA
682,235,"TUR","Turkey",58,"Mersin",682,"Aydincik","District","District",NA,NA
683,235,"TUR","Turkey",58,"Mersin",683,"Bozyazi","District","District",NA,NA
684,235,"TUR","Turkey",58,"Mersin",684,"Erdemli","District","District",NA,NA
685,235,"TUR","Turkey",58,"Mersin",685,"Gülnar","District","District",NA,NA
686,235,"TUR","Turkey",58,"Mersin",686,"Merkez","District","District",NA,"Mersin Merkezi"
687,235,"TUR","Turkey",58,"Mersin",687,"Mut","District","District",NA,NA
688,235,"TUR","Turkey",58,"Mersin",688,"Silifke","District","District",NA,NA
689,235,"TUR","Turkey",58,"Mersin",689,"Tarsus","District","District",NA,NA
690,235,"TUR","Turkey",59,"Mugla",690,"Bodrum","District","District",NA,NA
691,235,"TUR","Turkey",59,"Mugla",691,"Dalaman","District","District",NA,NA
692,235,"TUR","Turkey",59,"Mugla",692,"Datça","District","District",NA,NA
693,235,"TUR","Turkey",59,"Mugla",693,"Fethiye","District","District",NA,NA
694,235,"TUR","Turkey",59,"Mugla",694,"Köycegiz","District","District",NA,NA
695,235,"TUR","Turkey",59,"Mugla",695,"Kavaklidere","District","District",NA,NA
696,235,"TUR","Turkey",59,"Mugla",696,"Marmaris","District","District",NA,NA
697,235,"TUR","Turkey",59,"Mugla",697,"Merkez","District","District",NA,"Mugla Merkezi"
698,235,"TUR","Turkey",59,"Mugla",698,"Milas","District","District",NA,NA
699,235,"TUR","Turkey",59,"Mugla",699,"Ortaca","District","District",NA,NA
700,235,"TUR","Turkey",59,"Mugla",700,"Ula","District","District",NA,NA
701,235,"TUR","Turkey",59,"Mugla",701,"Yatagan","District","District",NA,NA
702,235,"TUR","Turkey",60,"Mus",702,"Bulanik","District","District",NA,NA
703,235,"TUR","Turkey",60,"Mus",703,"Hasköy","District","District",NA,NA
704,235,"TUR","Turkey",60,"Mus",704,"Korkut","District","District",NA,NA
705,235,"TUR","Turkey",60,"Mus",705,"Malazgirt","District","District",NA,NA
706,235,"TUR","Turkey",60,"Mus",706,"Merkez","District","District",NA,"Mus"
707,235,"TUR","Turkey",60,"Mus",707,"Varto","District","District",NA,NA
708,235,"TUR","Turkey",61,"Nevsehir",708,"Acigöl","District","District",NA,NA
709,235,"TUR","Turkey",61,"Nevsehir",709,"Ürgüp","District","District",NA,NA
710,235,"TUR","Turkey",61,"Nevsehir",710,"Avanos
","District","District",NA,NA
711,235,"TUR","Turkey",61,"Nevsehir",711,"Derinkuyu","District","District",NA,NA
712,235,"TUR","Turkey",61,"Nevsehir",712,"Gülsehir","District","District",NA,NA
713,235,"TUR","Turkey",61,"Nevsehir",713,"Hacibektas","District","District",NA,NA
714,235,"TUR","Turkey",61,"Nevsehir",714,"Kozakli","District","District",NA,NA
715,235,"TUR","Turkey",61,"Nevsehir",715,"Merkez","District","District",NA,"Nevsehir"
716,235,"TUR","Turkey",62,"Nigde",716,"Çamardi","District","District",NA,NA
717,235,"TUR","Turkey",62,"Nigde",717,"Çiftlik","District","District",NA,NA
718,235,"TUR","Turkey",62,"Nigde",718,"Altunhisar","District","District",NA,NA
719,235,"TUR","Turkey",62,"Nigde",719,"Bor","District","District",NA,NA
720,235,"TUR","Turkey",62,"Nigde",720,"Merkez","District","District",NA,"Nigde"
721,235,"TUR","Turkey",62,"Nigde",721,"Ulukisla","District","District",NA,NA
722,235,"TUR","Turkey",63,"Ordu",722,"Ikizce","District","District",NA,NA
723,235,"TUR","Turkey",63,"Ordu",723,"Çamas","District","District",NA,NA
724,235,"TUR","Turkey",63,"Ordu",724,"Çaybasi","District","District",NA,NA
725,235,"TUR","Turkey",63,"Ordu",725,"Akkus","District","District",NA,NA
726,235,"TUR","Turkey",63,"Ordu",726,"Ünye","District","District",NA,NA
727,235,"TUR","Turkey",63,"Ordu",727,"Aybasti","District","District",NA,NA
728,235,"TUR","Turkey",63,"Ordu",728,"Fatsa","District","District",NA,NA
729,235,"TUR","Turkey",63,"Ordu",729,"Gölköy","District","District",NA,NA
730,235,"TUR","Turkey",63,"Ordu",730,"Gülyali","District","District",NA,NA
731,235,"TUR","Turkey",63,"Ordu",731,"Gürgentepe","District","District",NA,NA
732,235,"TUR","Turkey",63,"Ordu",732,"Kabadüz","District","District",NA,NA
733,235,"TUR","Turkey",63,"Ordu",733,"Kabatas","District","District",NA,NA
734,235,"TUR","Turkey",63,"Ordu",734,"Korgan","District","District",NA,NA
735,235,"TUR","Turkey",63,"Ordu",735,"Kumru","District","District",NA,NA
736,235,"TUR","Turkey",63,"Ordu",736,"Merkez","District","District",NA,"Odu Merkez"
737,235,"TUR","Turkey",63,"Ordu",737,"Mesudiye","District","District",NA,NA
738,235,"TUR","Turkey",63,"Ordu",738,"Persembe","District","District",NA,NA
739,235,"TUR","Turkey",63,"Ordu",739,"Ulubey","District","District",NA,NA
740,235,"TUR","Turkey",64,"Osmaniye",740,"Bahçe","District","District",NA,NA
741,235,"TUR","Turkey",64,"Osmaniye",741,"Düziçi","District","District",NA,NA
742,235,"TUR","Turkey",64,"Osmaniye",742,"Hasanbeyli","District","District",NA,NA
743,235,"TUR","Turkey",64,"Osmaniye",743,"Kadirli
","District","District",NA,NA
744,235,"TUR","Turkey",64,"Osmaniye",744,"Merkez","District","District",NA,"Osmaniye"
745,235,"TUR","Turkey",64,"Osmaniye",745,"Sumbas","District","District",NA,NA
746,235,"TUR","Turkey",64,"Osmaniye",746,"Toprakkale","District","District",NA,NA
747,235,"TUR","Turkey",65,"Rize",747,"Ikizdere","District","District",NA,NA
748,235,"TUR","Turkey",65,"Rize",748,"Iyidere","District","District",NA,NA
749,235,"TUR","Turkey",65,"Rize",749,"Çamlihemsin","District","District",NA,NA
750,235,"TUR","Turkey",65,"Rize",750,"Çayeli","District","District",NA,NA
751,235,"TUR","Turkey",65,"Rize",751,"Ardesen","District","District",NA,NA
752,235,"TUR","Turkey",65,"Rize",752,"Derepazari","District","District",NA,NA
753,235,"TUR","Turkey",65,"Rize",753,"Findikli","District","District",NA,NA
754,235,"TUR","Turkey",65,"Rize",754,"Güneysu","District","District",NA,NA
755,235,"TUR","Turkey",65,"Rize",755,"Hemsin","District","District",NA,NA
756,235,"TUR","Turkey",65,"Rize",756,"Kalkandere","District","District",NA,NA
757,235,"TUR","Turkey",65,"Rize",757,"Merkez","District","District",NA,"Rize"
758,235,"TUR","Turkey",65,"Rize",758,"Pazar","District","District",NA,NA
759,235,"TUR","Turkey",66,"Sakarya",759,"Akyazi","District","District",NA,NA
760,235,"TUR","Turkey",66,"Sakarya",760,"Ferizli","District","District",NA,NA
761,235,"TUR","Turkey",66,"Sakarya",761,"Geyve","District","District",NA,NA
762,235,"TUR","Turkey",66,"Sakarya",762,"Hendek","District","District",NA,NA
763,235,"TUR","Turkey",66,"Sakarya",763,"Karapürçek","District","District",NA,NA
764,235,"TUR","Turkey",66,"Sakarya",764,"Karasu","District","District",NA,NA
765,235,"TUR","Turkey",66,"Sakarya",765,"Kaynarca","District","District",NA,NA
766,235,"TUR","Turkey",66,"Sakarya",766,"Kocaali","District","District",NA,NA
767,235,"TUR","Turkey",66,"Sakarya",767,"Merkez","District","District",NA,"Sakarya Merkezi"
768,235,"TUR","Turkey",66,"Sakarya",768,"Pamukova","District","District",NA,NA
769,235,"TUR","Turkey",66,"Sakarya",769,"Sögütlü","District","District",NA,NA
770,235,"TUR","Turkey",66,"Sakarya",770,"Sapanca","District","District",NA,NA
771,235,"TUR","Turkey",66,"Sakarya",771,"Tarakli","District","District",NA,NA
772,235,"TUR","Turkey",67,"Samsun",772,"Çarsamba","District","District",NA,NA
773,235,"TUR","Turkey",67,"Samsun",773,"Alaçam","District","District",NA,NA
774,235,"TUR","Turkey",67,"Samsun",774,"Asarcik","District","District",NA,NA
775,235,"TUR","Turkey",67,"Samsun",775,"Ayvacik","District","District",NA,NA
776,235,"TUR","Turkey",67,"Samsun",776,"Bafra","District","District",NA,NA
777,235,"TUR","Turkey",67,"Samsun",777,"Havza","District","District",NA,NA
778,235,"TUR","Turkey",67,"Samsun",778,"Kavak","District","District",NA,NA
779,235,"TUR","Turkey",67,"Samsun",779,"Ladik","District","District",NA,NA
780,235,"TUR","Turkey",67,"Samsun",780,"Merkez","District","District",NA,"Samsun Merkezi
 Merkezi
"
781,235,"TUR","Turkey",67,"Samsun",781,"Ondokuz Mayis","District","District",NA,NA
782,235,"TUR","Turkey",67,"Samsun",782,"Salipazari","District","District",NA,NA
783,235,"TUR","Turkey",67,"Samsun",783,"Tekkeköy","District","District",NA,NA
784,235,"TUR","Turkey",67,"Samsun",784,"Terme","District","District",NA,NA
785,235,"TUR","Turkey",67,"Samsun",785,"Vezirköprü
","District","District",NA,NA
786,235,"TUR","Turkey",67,"Samsun",786,"Yakakent","District","District",NA,NA
787,235,"TUR","Turkey",68,"Sanliurfa",787,"Akçakale
","District","District",NA,NA
788,235,"TUR","Turkey",68,"Sanliurfa",788,"Birecik","District","District",NA,NA
789,235,"TUR","Turkey",68,"Sanliurfa",789,"Bozova","District","District",NA,NA
790,235,"TUR","Turkey",68,"Sanliurfa",790,"Ceylanpinar","District","District",NA,NA
791,235,"TUR","Turkey",68,"Sanliurfa",791,"Halfeti","District","District",NA,NA
792,235,"TUR","Turkey",68,"Sanliurfa",792,"Harran","District","District",NA,NA
793,235,"TUR","Turkey",68,"Sanliurfa",793,"Hilvan","District","District",NA,NA
794,235,"TUR","Turkey",68,"Sanliurfa",794,"Merkez","District","District",NA,"Sanhufra Merkezi"
795,235,"TUR","Turkey",68,"Sanliurfa",795,"Siverek","District","District",NA,NA
796,235,"TUR","Turkey",68,"Sanliurfa",796,"Suruç","District","District",NA,NA
797,235,"TUR","Turkey",68,"Sanliurfa",797,"Viransehir","District","District",NA,NA
798,235,"TUR","Turkey",69,"Siirt",798,"Aydinlar","District","District",NA,NA
799,235,"TUR","Turkey",69,"Siirt",799,"Sirvan","District","District",NA,NA
800,235,"TUR","Turkey",69,"Siirt",800,"Baykan","District","District",NA,NA
801,235,"TUR","Turkey",69,"Siirt",801,"Eruh","District","District",NA,NA
802,235,"TUR","Turkey",69,"Siirt",802,"Kurtalan","District","District",NA,NA
803,235,"TUR","Turkey",69,"Siirt",803,"Merkez","District","District",NA,"Siirt"
804,235,"TUR","Turkey",69,"Siirt",804,"Pervari","District","District",NA,NA
805,235,"TUR","Turkey",70,"Sinop",805,"Ayancik","District","District",NA,NA
806,235,"TUR","Turkey",70,"Sinop",806,"Boyabat","District","District",NA,NA
807,235,"TUR","Turkey",70,"Sinop",807,"Dikmen","District","District",NA,NA
808,235,"TUR","Turkey",70,"Sinop",808,"Duragan","District","District",NA,NA
809,235,"TUR","Turkey",70,"Sinop",809,"Erfelek","District","District",NA,NA
810,235,"TUR","Turkey",70,"Sinop",810,"Gerze","District","District",NA,NA
811,235,"TUR","Turkey",70,"Sinop",811,"Merkez","District","District",NA,"Sinop"
812,235,"TUR","Turkey",70,"Sinop",812,"Saraydüzü","District","District",NA,NA
813,235,"TUR","Turkey",70,"Sinop",813,"Türkeli","District","District",NA,NA
814,235,"TUR","Turkey",71,"Sirnak",814,"Idil","District","District",NA,NA
815,235,"TUR","Turkey",71,"Sirnak",815,"Beytüssebap","District","District",NA,NA
816,235,"TUR","Turkey",71,"Sirnak",816,"Cizre","District","District",NA,NA
817,235,"TUR","Turkey",71,"Sirnak",817,"Güçlükonak","District","District",NA,NA
818,235,"TUR","Turkey",71,"Sirnak",818,"Merkez","District","District",NA,"Sirnak"
819,235,"TUR","Turkey",71,"Sirnak",819,"Silopi
","District","District",NA,NA
820,235,"TUR","Turkey",71,"Sirnak",820,"Uludere","District","District",NA,NA
821,235,"TUR","Turkey",72,"Sivas",821,"Imranli","District","District",NA,NA
822,235,"TUR","Turkey",72,"Sivas",822,"Akincilar","District","District",NA,NA
823,235,"TUR","Turkey",72,"Sivas",823,"Altinyayla","District","District",NA,NA
824,235,"TUR","Turkey",72,"Sivas",824,"Sarkisla","District","District",NA,NA
825,235,"TUR","Turkey",72,"Sivas",825,"Divrigi","District","District",NA,NA
826,235,"TUR","Turkey",72,"Sivas",826,"Dogansar
","District","District",NA,NA
827,235,"TUR","Turkey",72,"Sivas",827,"Gölova","District","District",NA,NA
828,235,"TUR","Turkey",72,"Sivas",828,"Gürün","District","District",NA,NA
829,235,"TUR","Turkey",72,"Sivas",829,"Gemerek","District","District",NA,NA
830,235,"TUR","Turkey",72,"Sivas",830,"Hafik","District","District",NA,NA
831,235,"TUR","Turkey",72,"Sivas",831,"Kangal","District","District",NA,NA
832,235,"TUR","Turkey",72,"Sivas",832,"Koyulhisar","District","District",NA,NA
833,235,"TUR","Turkey",72,"Sivas",833,"Merkez","District","District",NA,"Sivas Merkezi"
834,235,"TUR","Turkey",72,"Sivas",834,"Susehri","District","District",NA,NA
835,235,"TUR","Turkey",72,"Sivas",835,"Ulas","District","District",NA,NA
836,235,"TUR","Turkey",72,"Sivas",836,"Yildizeli","District","District",NA,NA
837,235,"TUR","Turkey",72,"Sivas",837,"Zara","District","District",NA,NA
838,235,"TUR","Turkey",73,"Tekirdag",838,"Çerkezköy","District","District",NA,NA
839,235,"TUR","Turkey",73,"Tekirdag",839,"Çorlu","District","District",NA,NA
840,235,"TUR","Turkey",73,"Tekirdag",840,"Sarköy","District","District",NA,NA
841,235,"TUR","Turkey",73,"Tekirdag",841,"Hayrabolu","District","District",NA,NA
842,235,"TUR","Turkey",73,"Tekirdag",842,"Malkara","District","District",NA,NA
843,235,"TUR","Turkey",73,"Tekirdag",843,"Marmaraereglisi","District","District",NA,NA
844,235,"TUR","Turkey",73,"Tekirdag",844,"Merkez","District","District",NA,"Tekirdag Merkezi"
845,235,"TUR","Turkey",73,"Tekirdag",845,"Muratli","District","District",NA,NA
846,235,"TUR","Turkey",73,"Tekirdag",846,"Saray","District","District",NA,NA
847,235,"TUR","Turkey",74,"Tokat",847,"Almus","District","District",NA,NA
848,235,"TUR","Turkey",74,"Tokat",848,"Artova","District","District",NA,NA
849,235,"TUR","Turkey",74,"Tokat",849,"Basçiftlik","District","District",NA,NA
850,235,"TUR","Turkey",74,"Tokat",850,"Erbaa","District","District",NA,NA
851,235,"TUR","Turkey",74,"Tokat",851,"Merkez
","District","District",NA,"Tokat"
852,235,"TUR","Turkey",74,"Tokat",852,"Niksar","District","District",NA,NA
853,235,"TUR","Turkey",74,"Tokat",853,"Pazar","District","District",NA,NA
854,235,"TUR","Turkey",74,"Tokat",854,"Resadiye","District","District",NA,NA
855,235,"TUR","Turkey",74,"Tokat",855,"Sulusaray","District","District",NA,NA
856,235,"TUR","Turkey",74,"Tokat",856,"Turhal
","District","District",NA,NA
857,235,"TUR","Turkey",74,"Tokat",857,"Yesilyurt","District","District",NA,NA
858,235,"TUR","Turkey",74,"Tokat",858,"Zile","District","District",NA,NA
859,235,"TUR","Turkey",75,"Trabzon",859,"Çarsibasi","District","District",NA,NA
860,235,"TUR","Turkey",75,"Trabzon",860,"Çaykara","District","District",NA,NA
861,235,"TUR","Turkey",75,"Trabzon",861,"Akçaabat","District","District",NA,NA
862,235,"TUR","Turkey",75,"Trabzon",862,"Arakli","District","District",NA,NA
863,235,"TUR","Turkey",75,"Trabzon",863,"Arsin","District","District",NA,NA
864,235,"TUR","Turkey",75,"Trabzon",864,"Salpazari","District","District",NA,NA
865,235,"TUR","Turkey",75,"Trabzon",865,"Besikdüzü","District","District",NA,NA
866,235,"TUR","Turkey",75,"Trabzon",866,"Düzköy","District","District",NA,NA
867,235,"TUR","Turkey",75,"Trabzon",867,"Dernekpazari","District","District",NA,NA
868,235,"TUR","Turkey",75,"Trabzon",868,"Hayrat","District","District",NA,NA
869,235,"TUR","Turkey",75,"Trabzon",869,"Köprübasi","District","District",NA,NA
870,235,"TUR","Turkey",75,"Trabzon",870,"Maçka","District","District",NA,NA
871,235,"TUR","Turkey",75,"Trabzon",871,"Merkez","District","District",NA,"Trabzon Merkez"
872,235,"TUR","Turkey",75,"Trabzon",872,"Of","District","District",NA,NA
873,235,"TUR","Turkey",75,"Trabzon",873,"Sürmene","District","District",NA,NA
874,235,"TUR","Turkey",75,"Trabzon",874,"Tonya","District","District",NA,NA
875,235,"TUR","Turkey",75,"Trabzon",875,"Vakfikebir","District","District",NA,NA
876,235,"TUR","Turkey",75,"Trabzon",876,"Yomra","District","District",NA,NA
877,235,"TUR","Turkey",76,"Tunceli",877,"Çemisgezek","District","District",NA,NA
878,235,"TUR","Turkey",76,"Tunceli",878,"Hozat
","District","District",NA,NA
879,235,"TUR","Turkey",76,"Tunceli",879,"Mazgirt","District","District",NA,NA
880,235,"TUR","Turkey",76,"Tunceli",880,"Merkez","District","District",NA,"Tunceli"
881,235,"TUR","Turkey",76,"Tunceli",881,"Nazimiye","District","District",NA,NA
882,235,"TUR","Turkey",76,"Tunceli",882,"Ovacik","District","District",NA,NA
883,235,"TUR","Turkey",76,"Tunceli",883,"Pülümür","District","District",NA,NA
884,235,"TUR","Turkey",76,"Tunceli",884,"Pertek","District","District",NA,NA
885,235,"TUR","Turkey",77,"Usak",885,"Banaz","District","District",NA,NA
886,235,"TUR","Turkey",77,"Usak",886,"Esme","District","District",NA,NA
887,235,"TUR","Turkey",77,"Usak",887,"Karahalli","District","District",NA,NA
888,235,"TUR","Turkey",77,"Usak",888,"Merkez","District","District",NA,"Usak
"
889,235,"TUR","Turkey",77,"Usak",889,"Sivasli","District","District",NA,NA
890,235,"TUR","Turkey",77,"Usak",890,"Ulubey","District","District",NA,NA
891,235,"TUR","Turkey",78,"Van",891,"Özalp","District","District",NA,NA
892,235,"TUR","Turkey",78,"Van",892,"Çaldiran","District","District",NA,NA
893,235,"TUR","Turkey",78,"Van",893,"Çatak","District","District",NA,NA
894,235,"TUR","Turkey",78,"Van",894,"Baskale","District","District",NA,NA
895,235,"TUR","Turkey",78,"Van",895,"Bahçesaray","District","District",NA,NA
896,235,"TUR","Turkey",78,"Van",896,"Edremit","District","District",NA,NA
897,235,"TUR","Turkey",78,"Van",897,"Ercis","District","District",NA,NA
898,235,"TUR","Turkey",78,"Van",898,"Gürpinar","District","District",NA,NA
899,235,"TUR","Turkey",78,"Van",899,"Gevas","District","District",NA,NA
900,235,"TUR","Turkey",78,"Van",900,"Merkez","District","District",NA,"Van Merkez
"
901,235,"TUR","Turkey",78,"Van",901,"Muradiye","District","District",NA,NA
902,235,"TUR","Turkey",78,"Van",902,"Saray","District","District",NA,NA
903,235,"TUR","Turkey",79,"Yalova",903,"Çinarcik","District","District",NA,NA
904,235,"TUR","Turkey",79,"Yalova",904,"Çiftlikköy","District","District",NA,NA
905,235,"TUR","Turkey",79,"Yalova",905,"Altinova","District","District",NA,NA
906,235,"TUR","Turkey",79,"Yalova",906,"Armutlu","District","District",NA,NA
907,235,"TUR","Turkey",79,"Yalova",907,"Merkez","District","District",NA,"Yalova"
908,235,"TUR","Turkey",79,"Yalova",908,"Termal","District","District",NA,NA
909,235,"TUR","Turkey",80,"Yozgat",909,"Çandir","District","District",NA,NA
910,235,"TUR","Turkey",80,"Yozgat",910,"Çayiralan","District","District",NA,NA
911,235,"TUR","Turkey",80,"Yozgat",911,"Çekerek","District","District",NA,NA
912,235,"TUR","Turkey",80,"Yozgat",912,"Akdagmadeni","District","District",NA,NA
913,235,"TUR","Turkey",80,"Yozgat",913,"Aydincik","District","District",NA,NA
914,235,"TUR","Turkey",80,"Yozgat",914,"Sefaatli","District","District",NA,NA
915,235,"TUR","Turkey",80,"Yozgat",915,"Bogazliyan","District","District",NA,NA
916,235,"TUR","Turkey",80,"Yozgat",916,"Kadisehri","District","District",NA,NA
917,235,"TUR","Turkey",80,"Yozgat",917,"Merkez","District","District",NA,"Yozgat"
918,235,"TUR","Turkey",80,"Yozgat",918,"Sarikaya","District","District",NA,NA
919,235,"TUR","Turkey",80,"Yozgat",919,"Saraykent","District","District",NA,NA
920,235,"TUR","Turkey",80,"Yozgat",920,"Sorgun","District","District",NA,NA
921,235,"TUR","Turkey",80,"Yozgat",921,"Yenifakili","District","District",NA,NA
922,235,"TUR","Turkey",80,"Yozgat",922,"Yerköy","District","District",NA,NA
923,235,"TUR","Turkey",81,"Zinguldak",923,"Çaycuma","District","District",NA,NA
924,235,"TUR","Turkey",81,"Zinguldak",924,"Alapli","District","District",NA,NA
925,235,"TUR","Turkey",81,"Zinguldak",925,"Devrek","District","District",NA,NA
926,235,"TUR","Turkey",81,"Zinguldak",926,"Eregli","District","District",NA,NA
927,235,"TUR","Turkey",81,"Zinguldak",927,"Gökçebey","District","District",NA,NA
928,235,"TUR","Turkey",81,"Zinguldak",928,"Merkez","District","District",NA,"Zonguldak"
